date,game_id,season,neutral,playoff,home,away,elo1_pre_home,elo2_pre_away,home_score,away_score
19-01-2022,666,2022,0,,MIL,MEM,1571.866641,1600.706927,126,114
19-01-2022,667,2022,0,,SAS,OKC,1466.280762,1351.094179,118,96
19-01-2022,668,2022,0,,DAL,TOR,1600.692879,1531.177377,102,98
19-01-2022,669,2022,0,,UTA,HOU,1624.891862,1318.572787,111,116
19-01-2022,670,2022,0,,SAC,DET,1363.064776,1340.419575,131,133
19-01-2022,671,2022,0,,DEN,LAC,1536.800744,1471.73987,130,128
19-01-2022,672,2022,0,,LAL,IND,1469.262113,1442.341699,104,111
20-01-2022,673,2022,0,,NYK,NOP,1496.244995,1457.055962,91,102
20-01-2022,674,2022,0,,DAL,PHO,1603.741686,1693.295963,101,109
20-01-2022,675,2022,0,,GSW,IND,1646.892445,1454.981295,117,121
21-01-2022,676,2022,0,,ORL,LAL,1294.57543,1456.622517,105,116
21-01-2022,677,2022,0,,PHI,LAC,1596.668332,1469.359457,101,102
21-01-2022,678,2022,0,,CHO,OKC,1543.647198,1344.381999,121,98
21-01-2022,679,2022,0,,BOS,POR,1538.595075,1436.088741,105,109
21-01-2022,680,2022,0,,ATL,MIA,1469.250254,1606.094241,110,108
21-01-2022,681,2022,0,,MIL,CHI,1580.652226,1528.485946,94,90
21-01-2022,682,2022,0,,WAS,TOR,1473.596399,1528.128569,105,109
21-01-2022,683,2022,0,,SAS,BRK,1472.992941,1547.35228,102,117
21-01-2022,684,2022,0,,UTA,DET,1605.872653,1347.593485,111,101
21-01-2022,685,2022,0,,DEN,MEM,1539.181157,1591.921342,118,122
21-01-2022,686,2022,0,,GSW,HOU,1632.98154,1337.591996,105,103
22-01-2022,687,2022,0,,MIL,SAC,1583.967615,1355.890866,133,127
22-01-2022,688,2022,0,,CLE,OKC,1600.217034,1339.96417,94,87
22-01-2022,689,2022,0,,PHO,IND,1702.726974,1468.892201,113,103
23-01-2022,690,2022,0,,NYK,LAC,1479.139311,1477.138052,110,102
23-01-2022,691,2022,0,,WAS,BOS,1466.17928,1527.087816,87,116
23-01-2022,692,2022,0,,ORL,CHI,1285.938608,1525.170558,114,95
23-01-2022,693,2022,0,,TOR,POR,1535.545688,1447.596,105,114
23-01-2022,694,2022,0,,MIA,LAL,1600.589642,1465.259339,113,107
23-01-2022,695,2022,0,,CHO,ATL,1548.065027,1474.754853,91,113
23-01-2022,696,2022,0,,SAS,PHI,1458.234956,1588.889738,109,115
23-01-2022,697,2022,0,,DAL,MEM,1594.310675,1599.382816,104,91
23-01-2022,698,2022,0,,DEN,DET,1531.719683,1345.773809,117,111
23-01-2022,699,2022,0,,MIN,BRK,1531.181486,1562.110266,136,125
23-01-2022,700,2022,0,,GSW,UTA,1633.665229,1607.692329,94,92
24-01-2022,701,2022,0,,CLE,NYK,1601.675601,1485.137648,95,93
24-01-2022,702,2022,0,,NOP,IND,1474.161646,1466.800898,117,113
24-01-2022,703,2022,0,,OKC,CHI,1338.505603,1500.610681,110,111
24-01-2022,704,2022,0,,PHO,UTA,1704.818276,1604.82811,115,109
25-01-2022,705,2022,0,,WAS,LAC,1441.689858,1471.139714,115,116
25-01-2022,706,2022,0,,TOR,CHO,1518.433057,1518.360816,125,113
25-01-2022,707,2022,0,,PHI,NOP,1595.773153,1478.241251,117,107
25-01-2022,708,2022,0,,DET,DEN,1343.739298,1533.754193,105,110
25-01-2022,709,2022,0,,BRK,LAL,1553.723054,1462.589825,96,106
25-01-2022,710,2022,0,,BOS,SAC,1551.577238,1354.28108,128,75
25-01-2022,711,2022,0,,HOU,SAS,1336.908307,1451.351541,104,134
25-01-2022,712,2022,0,,POR,MIN,1464.708631,1539.568698,107,109
25-01-2022,713,2022,0,,GSW,DAL,1636.529448,1602.662344,130,92
26-01-2022,714,2022,0,,ORL,LAC,1310.498485,1476.281478,102,111
26-01-2022,715,2022,0,,CLE,MIL,1603.514955,1585.577401,115,99
26-01-2022,716,2022,0,,IND,CHO,1462.721293,1510.607219,126,158
26-01-2022,717,2022,0,,MIA,NYK,1603.259156,1483.298294,110,96
26-01-2022,718,2022,0,,ATL,SAC,1504.459064,1346.030088,121,104
26-01-2022,719,2022,0,,CHI,TOR,1503.780212,1526.186654,111,105
26-01-2022,720,2022,0,,BRK,DEN,1535.339426,1538.655104,118,124
26-01-2022,721,2022,0,,SAS,MEM,1472.068756,1591.031146,110,118
26-01-2022,722,2022,0,,UTA,PHO,1601.624827,1708.021559,97,105
26-01-2022,723,2022,0,,POR,DAL,1459.421412,1587.796894,112,132
27-01-2022,724,2022,0,,PHI,LAL,1599.703389,1480.973453,105,87
27-01-2022,725,2022,0,,GSW,MIN,1651.394898,1544.855916,124,115
28-01-2022,726,2022,0,,ORL,DET,1302.981525,1338.838387,119,103
28-01-2022,727,2022,0,,CHO,LAL,1538.083817,1475.240821,117,114
28-01-2022,728,2022,0,,ATL,BOS,1508.932573,1559.828229,108,92
28-01-2022,729,2022,0,,NOP,DEN,1474.311015,1549.309941,105,116
28-01-2022,730,2022,0,,MEM,UTA,1599.48714,1592.758034,119,109
28-01-2022,731,2022,0,,MIA,LAC,1608.069489,1483.798438,121,114
28-01-2022,732,2022,0,,HOU,POR,1316.191092,1444.70993,110,125
28-01-2022,733,2022,0,,OKC,IND,1335.336072,1435.244696,110,113
28-01-2022,734,2022,0,,SAS,CHI,1463.612762,1509.461461,131,122
28-01-2022,735,2022,0,,PHO,MIN,1716.888352,1540.955645,134,124
28-01-2022,736,2022,0,,MIL,NYK,1576.931538,1478.48796,123,108
29-01-2022,737,2022,0,,DAL,IND,1602.508376,1440.837192,132,105
29-01-2022,738,2022,0,,NOP,BOS,1462.267774,1548.200258,97,107
29-01-2022,739,2022,0,,PHI,SAC,1605.436021,1341.556579,103,101
29-01-2022,740,2022,0,,MEM,WAS,1606.200221,1436.548094,115,95
29-01-2022,741,2022,0,,MIA,TOR,1611.146406,1520.505405,120,124
29-01-2022,742,2022,0,,GSW,BRK,1655.29517,1524.684589,110,106
30-01-2022,743,2022,0,,ATL,LAL,1520.560545,1472.456817,129,121
30-01-2022,744,2022,0,,CHO,LAC,1540.867821,1480.721521,90,115
30-01-2022,745,2022,0,,CHI,POR,1501.574261,1456.795013,130,116
30-01-2022,746,2022,0,,DET,CLE,1327.907122,1612.160819,115,105
30-01-2022,747,2022,0,,MIL,DEN,1582.552584,1561.353182,100,136
30-01-2022,748,2022,0,,ORL,DAL,1313.91279,1608.589245,110,108
30-01-2022,749,2022,0,,PHO,SAS,1719.772042,1471.499962,115,110
30-01-2022,750,2022,0,,MIN,UTA,1538.071955,1586.044952,126,106
31-01-2022,751,2022,0,,CLE,NOP,1594.078253,1451.347408,93,90
31-01-2022,752,2022,0,,IND,LAC,1434.756323,1512.184556,122,116
31-01-2022,753,2022,0,,PHI,MEM,1606.256489,1610.909619,122,119
31-01-2022,754,2022,0,,ATL,TOR,1525.413159,1531.695803,100,106
31-01-2022,755,2022,0,,BOS,MIA,1559.120623,1599.956008,122,92
31-01-2022,756,2022,0,,NYK,SAC,1472.866914,1340.736111,116,96
31-01-2022,757,2022,0,,HOU,GSW,1304.106009,1657.533126,108,122
31-01-2022,758,2022,0,,OKC,POR,1329.743576,1449.811645,98,81
01-02-2022,759,2022,0,,DET,NOP,1345.989688,1449.491184,101,111
01-02-2022,760,2022,0,,MIL,WAS,1545.597251,1431.838696,112,98
01-02-2022,761,2022,0,,TOR,MIA,1542.257017,1582.600269,110,106
01-02-2022,762,2022,0,,MIN,DEN,1551.460275,1598.308515,130,115
01-02-2022,763,2022,0,,CHI,ORL,1508.557629,1322.544625,126,115
01-02-2022,764,2022,0,,SAS,GSW,1470.193357,1661.567713,120,124
01-02-2022,765,2022,0,,PHO,BRK,1721.078648,1522.446633,121,111
02-02-2022,766,2022,0,,IND,ORL,1441.859128,1319.648558,118,119
02-02-2022,767,2022,0,,PHI,WAS,1610.060129,1426.872091,103,106
02-02-2022,768,2022,0,,BOS,CHO,1576.476363,1509.404786,113,107
02-02-2022,769,2022,0,,NYK,MEM,1478.617379,1607.10598,108,120
02-02-2022,770,2022,0,,HOU,CLE,1300.071423,1595.934477,115,104
02-02-2022,771,2022,0,,DAL,OKC,1599.95741,1345.48894,114,120
02-02-2022,772,2022,0,,SAC,BRK,1334.985645,1519.900358,112,101
02-02-2022,773,2022,0,,UTA,DEN,1572.656632,1587.354592,108,104
02-02-2022,774,2022,0,,LAL,POR,1467.604203,1434.066281,99,94
03-02-2022,775,2022,0,,SAS,MIA,1465.815014,1577.590383,95,112
03-02-2022,776,2022,0,,DET,MIN,1335.74545,1562.414198,117,128
03-02-2022,777,2022,0,,TOR,CHI,1547.266902,1511.453697,127,120
03-02-2022,778,2022,0,,ATL,PHO,1514.851945,1723.624922,124,115
03-02-2022,779,2022,0,,GSW,SAC,1665.946056,1349.630768,126,114
03-02-2022,780,2022,0,,LAC,LAL,1505.081751,1471.632196,111,110
04-02-2022,781,2022,0,,DET,BOS,1329.239058,1580.248807,93,102
04-02-2022,782,2022,0,,IND,CHI,1434.167851,1506.689292,115,122
04-02-2022,783,2022,0,,CHO,CLE,1505.632342,1576.208172,101,102
04-02-2022,784,2022,0,,TOR,ATL,1552.031307,1528.74645,125,114
04-02-2022,785,2022,0,,SAS,HOU,1451.79585,1319.797727,131,106
04-02-2022,786,2022,0,,DEN,NOP,1582.859278,1459.735422,105,113
04-02-2022,787,2022,0,,UTA,BRK,1577.151945,1505.255235,125,102
04-02-2022,788,2022,0,,POR,OKC,1430.038288,1364.593041,93,96
04-02-2022,789,2022,0,,DAL,PHI,1580.853309,1597.971874,107,98
05-02-2022,790,2022,0,,ORL,MEM,1327.339834,1617.552119,115,135
05-02-2022,791,2022,0,,CHO,MIA,1501.14327,1591.609546,86,104
05-02-2022,792,2022,0,,WAS,PHO,1438.960346,1709.730418,80,95
05-02-2022,793,2022,0,,LAL,NYK,1469.31777,1468.17124,122,115
05-02-2022,794,2022,0,,POR,MIL,1420.73919,1550.563856,108,137
05-02-2022,795,2022,0,,SAC,OKC,1348.174077,1373.892139,113,103
06-02-2022,796,2022,0,,DEN,BRK,1565.5473,1496.645879,124,104
06-02-2022,797,2022,0,,CHI,PHI,1515.970053,1590.980562,108,119
06-02-2022,798,2022,0,,MIN,DET,1568.92059,1324.108099,118,105
06-02-2022,799,2022,0,,CLE,IND,1580.697244,1424.887091,98,85
06-02-2022,800,2022,0,,DAL,ATL,1587.844621,1522.138024,103,94
06-02-2022,801,2022,0,,ORL,BOS,1320.211848,1585.379766,83,116
06-02-2022,802,2022,0,,HOU,NOP,1313.062555,1477.0474,107,120
06-02-2022,803,2022,0,,LAC,MIL,1507.396178,1569.615798,113,137
07-02-2022,804,2022,0,,CHO,TOR,1485.374679,1558.639733,101,116
07-02-2022,805,2022,0,,WAS,MIA,1432.509663,1607.378137,100,121
07-02-2022,806,2022,0,,CHI,PHO,1503.927298,1716.181101,124,127
07-02-2022,807,2022,0,,OKC,GSW,1366.15965,1667.402747,98,110
07-02-2022,808,2022,0,,UTA,NYK,1585.761301,1462.592148,113,104
08-02-2022,809,2022,0,,PHI,PHO,1603.023316,1719.708954,109,114
08-02-2022,810,2022,0,,BRK,BOS,1488.725679,1596.922067,91,126
08-02-2022,811,2022,0,,ATL,IND,1517.357688,1421.092123,133,112
08-02-2022,812,2022,0,,MEM,LAC,1624.680105,1486.113743,135,109
08-02-2022,813,2022,0,,NOP,HOU,1486.580843,1303.529112,110,97
08-02-2022,814,2022,0,,DAL,DET,1592.624956,1321.787913,116,86
08-02-2022,815,2022,0,,DEN,NYK,1573.467501,1459.01164,132,115
08-02-2022,816,2022,0,,POR,ORL,1401.687248,1308.669546,95,113
08-02-2022,817,2022,0,,LAL,MIL,1474.896862,1590.898233,116,131
08-02-2022,818,2022,0,,SAC,MIN,1355.906566,1571.240776,114,134
09-02-2022,819,2022,0,,CLE,SAS,1584.492212,1458.531022,105,92
09-02-2022,820,2022,0,,CHO,CHI,1470.560405,1500.399445,109,121
09-02-2022,821,2022,0,,OKC,TOR,1361.36985,1573.454007,98,117
09-02-2022,822,2022,0,,SAC,MIN,1345.713088,1581.434254,132,119
09-02-2022,823,2022,0,,UTA,GSW,1589.341809,1672.192547,111,85
09-02-2022,824,2022,0,,POR,LAL,1374.58551,1462.215368,107,105
10-02-2022,825,2022,0,,DET,MEM,1318.220875,1631.372296,107,132
10-02-2022,826,2022,0,,NOP,MIA,1489.856049,1619.974732,97,112
10-02-2022,827,2022,0,,WAS,BRK,1419.913068,1464.981297,113,112
10-02-2022,828,2022,0,,HOU,TOR,1300.253906,1583.436981,120,139
10-02-2022,829,2022,0,,DAL,LAC,1596.191995,1479.421552,112,105
10-02-2022,830,2022,0,,PHO,MIL,1726.320366,1603.579727,131,107
10-02-2022,831,2022,0,,GSW,NYK,1653.70097,1453.37568,114,116
11-02-2022,832,2022,0,,IND,CLE,1413.938215,1588.934398,113,120
11-02-2022,833,2022,0,,DET,CHO,1310.794424,1455.775976,119,141
11-02-2022,834,2022,0,,PHI,OKC,1596.411905,1351.386876,100,87
11-02-2022,835,2022,0,,ATL,SAS,1524.511596,1454.088836,121,136
11-02-2022,836,2022,0,,BOS,DEN,1620.666449,1579.103461,108,102
11-02-2022,837,2022,0,,CHI,MIN,1515.183875,1562.577097,134,122
11-02-2022,838,2022,0,,UTA,ORL,1607.833387,1335.771284,114,99
12-02-2022,839,2022,0,,POR,NYK,1379.199749,1464.178091,112,103
12-02-2022,840,2022,0,,NOP,SAS,1477.846178,1476.764728,114,124
12-02-2022,841,2022,0,,CHO,MEM,1470.501833,1638.798747,118,125
12-02-2022,842,2022,0,,WAS,SAC,1423.177733,1364.570245,110,123
12-02-2022,843,2022,0,,PHI,CLE,1598.729287,1595.183948,103,93
12-02-2022,844,2022,0,,TOR,DEN,1590.561377,1574.840694,109,110
12-02-2022,845,2022,0,,MIA,BRK,1631.984603,1461.716633,115,111
12-02-2022,846,2022,0,,CHI,OKC,1524.67222,1349.069493,106,101
12-02-2022,847,2022,0,,GSW,LAL,1642.898558,1457.601128,117,115
12-02-2022,848,2022,0,,DAL,LAC,1599.390663,1476.222885,97,99
12-02-2022,849,2022,0,,PHO,ORL,1733.185608,1333.590329,132,105
13-02-2022,850,2022,0,,BOS,ATL,1624.929216,1501.835704,105,95
13-02-2022,851,2022,0,,IND,MIN,1407.688665,1553.088752,120,129
14-02-2022,852,2022,0,,WAS,DET,1403.148737,1296.068567,103,94
14-02-2022,853,2022,0,,BRK,SAC,1459.904398,1384.599241,109,85
14-02-2022,854,2022,0,,NYK,OKC,1454.975441,1347.110446,123,127
14-02-2022,855,2022,0,,NOP,TOR,1463.360479,1584.676048,120,90
14-02-2022,856,2022,0,,CHI,SAS,1526.631266,1491.250427,120,109
14-02-2022,857,2022,0,,MIL,POR,1596.714485,1388.4024,107,122
14-02-2022,858,2022,0,,DEN,ORL,1580.726023,1332.045659,121,111
14-02-2022,859,2022,0,,UTA,HOU,1610.014342,1293.12951,135,101
14-02-2022,860,2022,0,,LAC,GSW,1485.436942,1644.174363,119,104
15-02-2022,861,2022,0,,MIA,DAL,1633.796839,1590.176605,99,107
15-02-2022,862,2022,0,,ATL,CLE,1498.016923,1588.374831,124,116
15-02-2022,863,2022,0,,PHI,BOS,1605.538404,1628.747997,87,135
15-02-2022,864,2022,0,,MIN,CHO,1561.261017,1464.073077,126,120
15-02-2022,865,2022,0,,NOP,MEM,1486.967826,1645.227503,109,121
15-02-2022,866,2022,0,,MIL,IND,1566.15245,1399.516401,128,119
15-02-2022,867,2022,0,,PHO,LAC,1734.730279,1501.930108,103,96
16-02-2022,868,2022,0,,ORL,ATL,1330.123379,1506.776758,109,130
16-02-2022,869,2022,0,,NYK,BRK,1443.324915,1468.630391,106,111
16-02-2022,870,2022,0,,IND,WAS,1396.671914,1407.038257,113,108
16-02-2022,871,2022,0,,BOS,DET,1668.926605,1292.179047,111,112
16-02-2022,872,2022,0,,CHI,SAC,1532.87994,1375.873247,125,118
16-02-2022,873,2022,0,,MEM,POR,1654.498487,1418.964435,119,123
16-02-2022,874,2022,0,,MIN,TOR,1564.51,1561.068701,91,103
16-02-2022,875,2022,0,,OKC,SAS,1358.760972,1485.001752,106,114
16-02-2022,876,2022,0,,PHO,HOU,1736.435581,1290.139985,124,121
16-02-2022,877,2022,0,,GSW,DEN,1627.681196,1582.648302,116,117
16-02-2022,878,2022,0,,LAL,UTA,1456.325324,1613.003867,106,101
17-02-2022,879,2022,0,,CHO,MIA,1460.824093,1619.524685,107,111
17-02-2022,880,2022,0,,BRK,WAS,1477.699779,1402.129207,103,117
17-02-2022,881,2022,0,,NOP,DAL,1477.696842,1604.448759,118,125
17-02-2022,882,2022,0,,MIL,PHI,1568.996937,1565.359796,120,123
17-02-2022,883,2022,0,,LAC,HOU,1500.224806,1289.818645,142,111
24-02-2022,884,2022,0,,DET,CLE,1304.457572,1579.614997,106,103
24-02-2022,885,2022,0,,BRK,BOS,1455.75895,1656.64808,106,129
24-02-2022,886,2022,0,,MIN,MEM,1548.154774,1639.397342,119,114
24-02-2022,887,2022,0,,OKC,PHO,1350.538701,1736.756922,104,124
24-02-2022,888,2022,0,,CHI,ATL,1535.468942,1519.278149,112,108
24-02-2022,889,2022,0,,POR,GSW,1434.065579,1621.303703,95,132
24-02-2022,890,2022,0,,SAC,DEN,1373.284245,1589.025795,110,128
25-02-2022,891,2022,0,,IND,OKC,1401.580965,1346.235413,125,129
25-02-2022,892,2022,0,,ORL,HOU,1317.621987,1284.67162,119,111
25-02-2022,893,2022,0,,WAS,SAS,1424.070036,1493.224023,153,157
25-02-2022,894,2022,0,,CHO,TOR,1455.794396,1577.423927,125,93
25-02-2022,895,2022,0,,NYK,MIA,1434.255527,1624.554382,100,115
25-02-2022,896,2022,0,,MIN,PHI,1554.967077,1573.222151,102,133
25-02-2022,897,2022,0,,PHO,NOP,1741.060209,1470.093296,102,117
25-02-2022,898,2022,0,,UTA,DAL,1604.440234,1612.052306,114,109
25-02-2022,899,2022,0,,LAL,LAC,1464.888957,1505.371831,102,105
26-02-2022,900,2022,0,,DET,BOS,1313.984921,1668.644115,104,113
26-02-2022,901,2022,0,,ATL,TOR,1515.357741,1552.651435,127,100
26-02-2022,902,2022,0,,CLE,WAS,1570.087648,1417.011466,92,86
26-02-2022,903,2022,0,,CHI,MEM,1539.38935,1632.585039,110,116
26-02-2022,904,2022,0,,MIA,SAS,1633.918908,1500.282594,133,129
26-02-2022,905,2022,0,,MIL,BRK,1561.134581,1443.762915,123,126
26-02-2022,906,2022,0,,DEN,SAC,1598.486283,1363.823758,115,110
27-02-2022,907,2022,0,,NYK,PHI,1424.891002,1602.718213,109,125
27-02-2022,908,2022,0,,PHO,UTA,1706.816901,1609.290671,114,118
27-02-2022,909,2022,0,,IND,BOS,1391.329299,1671.677506,128,107
27-02-2022,910,2022,0,,HOU,LAC,1279.460651,1512.237798,98,99
27-02-2022,911,2022,0,,CHO,DET,1480.566887,1310.95153,126,127
27-02-2022,912,2022,0,,GSW,DAL,1639.279632,1607.201868,101,107
27-02-2022,913,2022,0,,POR,DEN,1416.08965,1599.89785,92,124
27-02-2022,914,2022,0,,LAL,NOP,1458.02299,1504.336604,95,123
28-02-2022,915,2022,0,,CLE,MIN,1572.517875,1525.471016,122,127
28-02-2022,916,2022,0,,ORL,IND,1322.832956,1420.58117,119,103
28-02-2022,917,2022,0,,MIA,CHI,1636.121708,1531.462049,112,99
28-02-2022,918,2022,0,,BRK,TOR,1454.286632,1536.803964,97,133
28-02-2022,919,2022,0,,OKC,SAC,1356.487079,1362.412191,110,131
28-02-2022,920,2022,0,,MEM,SAS,1640.51234,1498.079794,118,105
28-02-2022,921,2022,0,,MIL,CHO,1550.610864,1472.06152,130,106
01-03-2022,922,2022,0,,WAS,DET,1414.581238,1319.456897,116,113
01-03-2022,923,2022,0,,TOR,BRK,1563.424154,1427.666443,109,108
01-03-2022,924,2022,0,,BOS,ATL,1642.425635,1531.205212,107,98
01-03-2022,925,2022,0,,MIN,GSW,1536.634089,1627.496102,129,114
01-03-2022,926,2022,0,,HOU,LAC,1277.138972,1514.559478,100,113
01-03-2022,927,2022,0,,LAL,DAL,1432.959778,1618.985398,104,109
02-03-2022,928,2022,0,,CLE,CHO,1561.354802,1463.473977,98,119
02-03-2022,929,2022,0,,ORL,IND,1336.77531,1406.638815,114,122
02-03-2022,930,2022,0,,PHI,NYK,1613.036793,1414.572422,123,108
02-03-2022,931,2022,0,,MIL,MIA,1559.198407,1641.078532,120,119
02-03-2022,932,2022,0,,NOP,SAC,1529.399816,1385.583582,125,95
02-03-2022,933,2022,0,,HOU,UTA,1270.251808,1620.664874,127,132
02-03-2022,934,2022,0,,DEN,OKC,1616.293744,1333.315689,107,119
02-03-2022,935,2022,0,,PHO,POR,1695.442698,1399.693756,120,90
03-03-2022,936,2022,0,,ATL,CHI,1527.39717,1526.505225,130,124
03-03-2022,937,2022,0,,TOR,DET,1564.816386,1317.083378,106,108
03-03-2022,938,2022,0,,BRK,MIA,1426.274211,1637.301973,107,113
03-03-2022,939,2022,0,,BOS,MEM,1646.233677,1644.586987,120,107
03-03-2022,940,2022,0,,DAL,GSW,1623.971891,1614.481804,122,113
03-03-2022,941,2022,0,,SAS,SAC,1494.005147,1378.365398,112,115
03-03-2022,942,2022,0,,LAC,LAL,1521.446642,1427.973285,132,111
04-03-2022,943,2022,0,,DET,IND,1328.878002,1416.747405,111,106
04-03-2022,944,2022,0,,WAS,ATL,1416.954757,1532.531073,114,117
04-03-2022,945,2022,0,,PHI,CLE,1616.343311,1530.849663,125,119
04-03-2022,946,2022,0,,CHI,MIL,1521.371322,1562.974966,112,118
04-03-2022,947,2022,0,,TOR,ORL,1553.021762,1326.666721,97,103
04-03-2022,948,2022,0,,OKC,MIN,1363.534917,1549.648387,101,138
04-03-2022,949,2022,0,,NOP,UTA,1536.618,1622.908172,124,90
04-03-2022,950,2022,0,,DEN,HOU,1586.074515,1268.00851,116,101
04-03-2022,951,2022,0,,PHO,NYK,1698.530037,1411.265903,115,114
05-03-2022,952,2022,0,,DAL,SAC,1630.191135,1388.848127,114,113
05-03-2022,953,2022,0,,CHO,SAS,1493.979115,1483.522418,123,117
05-03-2022,954,2022,0,,MEM,ORL,1636.479315,1344.822512,124,96
05-03-2022,955,2022,0,,MIA,PHI,1642.208603,1619.788499,99,82
05-03-2022,956,2022,0,,MIN,POR,1567.712066,1396.606417,135,121
05-03-2022,957,2022,0,,LAL,GSW,1420.718107,1608.262561,124,116
06-03-2022,958,2022,0,,BOS,BRK,1654.341349,1421.367581,126,120
06-03-2022,959,2022,0,,MIL,PHO,1572.43735,1699.129638,132,122
06-03-2022,960,2022,0,,WAS,IND,1411.680337,1410.020914,133,123
06-03-2022,961,2022,0,,OKC,UTA,1345.471239,1600.142134,103,116
06-03-2022,962,2022,0,,HOU,MEM,1266.340329,1639.486866,123,112
06-03-2022,963,2022,0,,CLE,TOR,1527.404475,1534.865971,104,96
06-03-2022,964,2022,0,,DEN,NOP,1587.742696,1559.384038,138,130
06-03-2022,965,2022,0,,LAC,NYK,1528.70182,1410.666303,93,116
07-03-2022,966,2022,0,,PHI,CHI,1610.962962,1511.908938,121,106
07-03-2022,967,2022,0,,DET,ATL,1335.604493,1537.805493,113,110
07-03-2022,968,2022,0,,MIA,HOU,1651.03414,1289.677315,123,106
07-03-2022,969,2022,0,,MIN,POR,1571.380883,1392.937599,124,81
07-03-2022,970,2022,0,,SAS,LAL,1478.603161,1432.890439,117,110
07-03-2022,971,2022,0,,DAL,UTA,1630.971751,1606.488821,111,103
07-03-2022,972,2022,0,,DEN,GSW,1593.065795,1596.090229,131,124
07-03-2022,973,2022,0,,SAC,NYK,1388.067511,1444.72867,115,131
08-03-2022,974,2022,0,,IND,CLE,1403.154495,1533.658177,124,127
08-03-2022,975,2022,0,,ORL,PHO,1341.814961,1687.71262,99,102
08-03-2022,976,2022,0,,CHO,BRK,1498.898371,1419.801662,121,132
08-03-2022,977,2022,0,,MEM,NOP,1616.14988,1554.060939,132,111
08-03-2022,978,2022,0,,OKC,MIL,1339.124553,1583.854367,115,142
08-03-2022,979,2022,0,,GSW,LAC,1590.407362,1494.639453,112,97
09-03-2022,980,2022,0,,CHO,BOS,1479.950567,1655.907268,101,115
09-03-2022,981,2022,0,,DET,CHI,1343.433929,1506.305215,108,114
09-03-2022,982,2022,0,,MIA,PHO,1652.438529,1689.537991,90,111
09-03-2022,983,2022,0,,HOU,LAL,1288.272926,1428.342788,139,130
09-03-2022,984,2022,0,,MIN,OKC,1579.198384,1328.121725,132,102
09-03-2022,985,2022,0,,NOP,ORL,1545.590546,1339.989591,102,108
09-03-2022,986,2022,0,,MIL,ATL,1594.857195,1529.976056,124,115
09-03-2022,987,2022,0,,DAL,NYK,1636.390774,1461.099466,77,107
09-03-2022,988,2022,0,,SAS,TOR,1483.150812,1528.612269,104,119
09-03-2022,989,2022,0,,UTA,POR,1601.069798,1385.120098,123,85
09-03-2022,990,2022,0,,SAC,DEN,1371.696716,1598.748662,100,106
09-03-2022,991,2022,0,,LAC,WAS,1488.941986,1418.546756,115,109
10-03-2022,992,2022,0,,PHI,BRK,1616.566686,1438.749467,100,129
10-03-2022,993,2022,0,,DEN,GSW,1603.309707,1596.104828,102,113
11-03-2022,994,2022,0,,ORL,MIN,1357.452666,1583.193571,118,110
11-03-2022,995,2022,0,,BOS,DET,1665.422859,1337.389444,114,103
11-03-2022,996,2022,0,,ATL,LAC,1525.176507,1492.65373,112,106
11-03-2022,997,2022,0,,MIA,CLE,1631.396986,1538.637699,117,105
