date,game_id,season,neutral,playoff,home,away,elo1_pre_home,elo2_pre_away,home_score,away_score
11-03-2022,998,2022,0,,NOP,CHO,1528.127472,1470.434977,120,142
11-03-2022,999,2022,0,,MEM,NYK,1624.620273,1507.639315,118,114
11-03-2022,1000,2022,0,,HOU,DAL,1299.483784,1589.850924,100,113
11-03-2022,1001,2022,0,,SAS,UTA,1466.881266,1606.866253,104,102
11-03-2022,1002,2022,0,,PHO,TOR,1710.579533,1544.881816,112,117
11-03-2022,1003,2022,0,,LAL,WAS,1417.131929,1414.835012,122,109
12-03-2022,1004,2022,0,,CHI,CLE,1512.3497,1533.638387,101,91
12-03-2022,1005,2022,0,,MIA,MIN,1636.396298,1569.596958,104,113
12-03-2022,1006,2022,0,,SAS,IND,1472.444732,1398.174973,108,119
12-03-2022,1007,2022,0,,GSW,MIL,1611.751947,1599.656744,122,109
12-03-2022,1008,2022,0,,UTA,SAC,1601.302786,1367.13567,134,125
12-03-2022,1009,2022,0,,DEN,TOR,1587.662588,1559.57301,115,127
12-03-2022,1010,2022,0,,POR,WAS,1379.323643,1406.750709,127,118
13-03-2022,1011,2022,0,,BRK,NYK,1484.387675,1505.237297,110,107
13-03-2022,1012,2022,0,,DET,LAC,1336.10289,1488.206784,102,106
13-03-2022,1013,2022,0,,BOS,DAL,1666.709413,1595.178674,92,95
13-03-2022,1014,2022,0,,ORL,PHI,1371.049278,1570.928477,114,116
13-03-2022,1015,2022,0,,OKC,MEM,1324.126538,1627.022291,118,125
13-03-2022,1016,2022,0,,ATL,IND,1529.623454,1416.89906,131,128
13-03-2022,1017,2022,0,,NOP,HOU,1499.571633,1294.156035,130,105
13-03-2022,1018,2022,0,,PHO,LAL,1695.888338,1425.216232,140,111
14-03-2022,1019,2022,0,,CLE,LAC,1526.050293,1493.374352,120,111
14-03-2022,1020,2022,0,,ATL,POR,1531.793794,1386.629171,122,113
14-03-2022,1021,2022,0,,PHI,DEN,1574.15086,1570.12352,110,114
14-03-2022,1022,2022,0,,OKC,CHO,1320.692523,1498.990815,116,134
14-03-2022,1023,2022,0,,SAS,MIN,1453.720645,1585.842988,139,149
14-03-2022,1024,2022,0,,UTA,MIL,1603.260689,1591.919325,111,117
14-03-2022,1025,2022,0,,GSW,WAS,1619.489367,1399.445182,126,112
14-03-2022,1026,2022,0,,SAC,CHI,1365.177767,1519.937794,112,103
14-03-2022,1027,2022,0,,LAL,TOR,1421.732622,1577.112078,103,114
15-03-2022,1028,2022,0,,ORL,BRK,1367.826895,1488.4679,108,150
15-03-2022,1029,2022,0,,IND,MEM,1414.728719,1630.456306,102,135
15-03-2022,1030,2022,0,,MIA,DET,1620.150269,1330.935322,105,98
15-03-2022,1031,2022,0,,NOP,PHO,1504.102227,1699.371948,115,131
16-03-2022,1032,2022,0,,CHO,ATL,1510.147097,1534.984318,116,106
16-03-2022,1033,2022,0,,CLE,PHI,1531.64405,1565.246471,114,118
16-03-2022,1034,2022,0,,WAS,DEN,1396.644017,1579.027909,109,127
16-03-2022,1035,2022,0,,NYK,POR,1501.157072,1383.438648,128,98
16-03-2022,1036,2022,0,,BRK,DAL,1514.399462,1604.620737,111,113
16-03-2022,1037,2022,0,,HOU,PHO,1289.625441,1708.940107,112,129
16-03-2022,1038,2022,0,,MIN,LAL,1595.027741,1412.855008,124,104
16-03-2022,1039,2022,0,,SAS,OKC,1444.535891,1309.536241,122,120
16-03-2022,1040,2022,0,,UTA,CHI,1592.140894,1508.166706,125,110
16-03-2022,1041,2022,0,,SAC,MIL,1376.948855,1603.039119,126,135
16-03-2022,1042,2022,0,,GSW,BOS,1622.290531,1657.26735,88,110
16-03-2022,1043,2022,0,,LAC,TOR,1487.780595,1585.989693,100,103
17-03-2022,1044,2022,0,,ORL,DET,1341.895334,1329.701389,120,134
18-03-2022,1045,2022,0,,PHI,DAL,1573.186745,1609.62773,111,101
18-03-2022,1046,2022,0,,NYK,WAS,1509.429962,1385.681296,100,97
18-03-2022,1047,2022,0,,BRK,POR,1509.392469,1375.165757,128,123
18-03-2022,1048,2022,0,,ATL,MEM,1527.280672,1645.017854,120,105
18-03-2022,1049,2022,0,,CLE,DEN,1523.703777,1589.990631,119,116
18-03-2022,1050,2022,0,,TOR,LAL,1591.61719,1408.455435,123,128
18-03-2022,1051,2022,0,,HOU,IND,1286.422277,1400.167171,118,121
18-03-2022,1052,2022,0,,MIA,OKC,1621.384202,1307.865275,120,108
18-03-2022,1053,2022,0,,SAS,NOP,1446.206858,1494.534068,91,124
18-03-2022,1054,2022,0,,UTA,LAC,1598.18484,1482.153098,121,92
18-03-2022,1055,2022,0,,SAC,BOS,1371.181981,1679.155453,97,126
18-03-2022,1056,2022,0,,PHO,CHI,1712.143271,1502.12276,129,102
19-03-2022,1057,2022,0,,MIN,MIL,1599.427314,1608.805993,138,119
19-03-2022,1058,2022,0,,CHO,DAL,1517.850742,1601.53904,129,108
19-03-2022,1059,2022,0,,CLE,DET,1528.620989,1348.24189,113,109
19-03-2022,1060,2022,0,,WAS,LAL,1383.631008,1423.671138,127,119
20-03-2022,1061,2022,0,,HOU,MEM,1281.111116,1630.663979,98,122
20-03-2022,1062,2022,0,,IND,POR,1405.478332,1372.722188,129,98
20-03-2022,1063,2022,0,,SAC,PHO,1362.696223,1716.809899,124,127
20-03-2022,1064,2022,0,,ORL,OKC,1323.354833,1306.384462,90,85
20-03-2022,1065,2022,0,,ATL,NOP,1541.634548,1522.596205,112,117
20-03-2022,1066,2022,0,,NYK,UTA,1511.480249,1606.327044,93,108
20-03-2022,1067,2022,0,,DEN,BOS,1585.073419,1687.641211,104,124
20-03-2022,1068,2022,0,,GSW,SAS,1600.402429,1418.144722,108,110
20-03-2022,1069,2022,0,,PHI,TOR,1581.275434,1576.401487,88,93
21-03-2022,1070,2022,0,,CHO,NOP,1533.795173,1532.939618,106,103
21-03-2022,1071,2022,0,,DET,POR,1346.526518,1359.858078,115,119
21-03-2022,1072,2022,0,,CLE,LAL,1530.33636,1416.487911,120,131
21-03-2022,1073,2022,0,,BRK,UTA,1511.836037,1620.046743,114,106
21-03-2022,1074,2022,0,,PHI,MIA,1571.342718,1622.865014,113,106
21-03-2022,1075,2022,0,,OKC,BOS,1302.037484,1703.867088,123,132
21-03-2022,1076,2022,0,,CHI,TOR,1497.456132,1586.334202,113,99
21-03-2022,1077,2022,0,,HOU,WAS,1275.147723,1390.814235,115,97
21-03-2022,1078,2022,0,,DAL,MIN,1585.594609,1610.407146,110,108
22-03-2022,1079,2022,0,,ORL,GSW,1327.701811,1589.973996,94,90
22-03-2022,1080,2022,0,,NYK,ATL,1497.76055,1531.291135,111,117
22-03-2022,1081,2022,0,,MIL,CHI,1597.82616,1509.796438,126,98
22-03-2022,1082,2022,0,,DEN,LAC,1568.847542,1474.010894,127,115
23-03-2022,1083,2022,0,,IND,SAC,1418.342442,1360.948915,109,110
23-03-2022,1084,2022,0,,CHO,NYK,1537.507487,1488.049858,106,121
23-03-2022,1085,2022,0,,DET,ATL,1338.070132,1541.001828,122,101
23-03-2022,1086,2022,0,,BOS,UTA,1706.213538,1610.691456,125,97
23-03-2022,1087,2022,0,,MIA,GSW,1615.889066,1579.53866,104,118
23-03-2022,1088,2022,0,,MEM,BRK,1636.627371,1521.191324,132,120
23-03-2022,1089,2022,0,,OKC,ORL,1299.691034,1338.137147,118,102
23-03-2022,1090,2022,0,,MIN,PHO,1606.820636,1718.557207,116,125
23-03-2022,1091,2022,0,,DAL,HOU,1589.181119,1291.266551,110,91
23-03-2022,1092,2022,0,,LAL,PHI,1437.051376,1578.318666,121,126
23-03-2022,1093,2022,0,,POR,SAS,1368.314464,1428.573155,96,133
24-03-2022,1094,2022,0,,TOR,CLE,1573.993897,1509.772896,117,104
24-03-2022,1095,2022,0,,MIL,WAS,1606.976026,1374.695408,114,102
24-03-2022,1096,2022,0,,NOP,CHI,1529.227304,1500.646572,126,109
24-03-2022,1097,2022,0,,MEM,IND,1641.082159,1411.755906,133,103
24-03-2022,1098,2022,0,,DEN,PHO,1573.794906,1727.874861,130,140
25-03-2022,1099,2022,0,,CHO,UTA,1516.015308,1601.87912,107,101
25-03-2022,1100,2022,0,,DET,WAS,1361.855308,1372.329766,97,100
25-03-2022,1101,2022,0,,ATL,GSW,1517.216652,1599.366623,121,110
25-03-2022,1102,2022,0,,MIN,DAL,1597.502982,1591.385195,116,95
25-03-2022,1103,2022,0,,MIA,NYK,1596.061104,1509.542037,103,111
25-03-2022,1104,2022,0,,POR,HOU,1338.974457,1289.062475,106,125
25-03-2022,1105,2022,0,,LAC,PHI,1469.06353,1584.325756,97,122
26-03-2022,1106,2022,0,,NOP,SAS,1537.806145,1457.913162,103,107
26-03-2022,1107,2022,0,,ORL,SAC,1327.087645,1367.535451,110,114
26-03-2022,1108,2022,0,,TOR,IND,1580.054882,1407.236023,131,91
26-03-2022,1109,2022,0,,MIA,BRK,1580.153925,1516.736537,95,110
26-03-2022,1110,2022,0,,CLE,CHI,1503.71191,1492.067732,94,98
26-03-2022,1111,2022,0,,MEM,MIL,1645.602041,1609.341667,127,102
26-03-2022,1112,2022,0,,DEN,OKC,1565.383681,1310.740536,113,107
26-03-2022,1113,2022,0,,POR,HOU,1313.709575,1314.327357,98,115
27-03-2022,1114,2022,0,,DET,NYK,1354.315156,1525.449216,102,104
27-03-2022,1115,2022,0,,PHO,PHI,1736.286086,1602.434902,114,104
27-03-2022,1116,2022,0,,BOS,MIN,1715.025875,1608.496156,134,112
27-03-2022,1117,2022,0,,WAS,GSW,1379.869917,1589.067557,123,115
27-03-2022,1118,2022,0,,NOP,LAL,1526.902281,1431.044285,116,108
27-03-2022,1119,2022,0,,DAL,UTA,1580.392021,1594.543796,114,100
27-03-2022,1120,2022,0,,BRK,CHO,1539.01623,1523.350631,110,119
28-03-2022,1121,2022,0,,CLE,ORL,1494.609472,1319.319661,107,101
28-03-2022,1122,2022,0,,CHO,DEN,1537.521612,1566.768112,109,113
28-03-2022,1123,2022,0,,IND,ATL,1399.599245,1527.515718,123,132
28-03-2022,1124,2022,0,,NYK,CHI,1529.097769,1501.170171,109,104
28-03-2022,1125,2022,0,,MIA,SAC,1557.874232,1375.303435,123,100
28-03-2022,1126,2022,0,,TOR,BOS,1587.691661,1722.042405,115,112
28-03-2022,1127,2022,0,,HOU,SAS,1334.671491,1468.817026,120,123
28-03-2022,1128,2022,0,,MEM,GSW,1656.437011,1576.09148,123,95
28-03-2022,1129,2022,0,,POR,OKC,1293.365441,1309.356105,131,134
29-03-2022,1130,2022,0,,WAS,CHI,1392.845994,1497.036012,94,107
29-03-2022,1131,2022,0,,PHI,MIL,1598.824444,1598.506698,116,118
29-03-2022,1132,2022,0,,BRK,DET,1524.845249,1350.666603,130,123
29-03-2022,1133,2022,0,,DAL,LAL,1589.512455,1427.203847,128,110
29-03-2022,1134,2022,0,,LAC,UTA,1450.954385,1585.423362,121,115
30-03-2022,1135,2022,0,,IND,DEN,1390.84144,1574.818571,118,125
30-03-2022,1136,2022,0,,WAS,ORL,1380.781412,1317.163381,127,110
30-03-2022,1137,2022,0,,CLE,DAL,1496.765752,1594.068167,112,120
30-03-2022,1138,2022,0,,NYK,CHO,1533.231928,1529.471153,114,125
30-03-2022,1139,2022,0,,TOR,MIN,1594.006768,1601.479626,125,102
30-03-2022,1140,2022,0,,BOS,MIA,1715.727298,1562.716654,98,106
30-03-2022,1141,2022,0,,HOU,SAC,1329.762643,1370.461013,118,121
30-03-2022,1142,2022,0,,OKC,ATL,1316.771125,1536.273523,118,136
30-03-2022,1143,2022,0,,SAS,MEM,1473.725874,1665.943275,111,112
30-03-2022,1144,2022,0,,GSW,PHO,1566.585216,1739.896544,103,107
30-03-2022,1145,2022,0,,POR,NOP,1285.950421,1530.742719,107,117
31-03-2022,1146,2022,0,,DET,PHI,1348.306496,1592.094883,102,94
31-03-2022,1147,2022,0,,BRK,MIL,1527.205356,1605.236259,119,120
31-03-2022,1148,2022,0,,ATL,CLE,1545.573563,1487.596159,131,107
31-03-2022,1149,2022,0,,CHI,LAC,1509.100594,1459.692729,135,130
31-03-2022,1150,2022,0,,UTA,LAL,1576.685017,1422.648136,122,109
01-04-2022,1151,2022,0,,ORL,TOR,1309.896608,1606.452581,89,102
01-04-2022,1152,2022,0,,WAS,DAL,1388.048184,1603.237759,135,103
01-04-2022,1153,2022,0,,BOS,IND,1697.263668,1384.827425,128,123
01-04-2022,1154,2022,0,,MIL,LAC,1609.610283,1455.95472,119,153
01-04-2022,1155,2022,0,,OKC,DET,1307.471085,1362.585024,101,110
01-04-2022,1156,2022,0,,MEM,PHO,1668.731197,1744.628369,122,114
01-04-2022,1157,2022,0,,HOU,SAC,1322.901454,1377.322202,117,122
01-04-2022,1158,2022,0,,SAS,POR,1470.937952,1280.316202,130,111
01-04-2022,1159,2022,0,,DEN,MIN,1580.832586,1589.033813,130,136
01-04-2022,1160,2022,0,,LAL,NOP,1418.817044,1536.376937,111,114
02-04-2022,1161,2022,0,,PHI,CHO,1577.816355,1544.962553,144,114
02-04-2022,1162,2022,0,,NYK,CLE,1517.740528,1478.102268,101,119
02-04-2022,1163,2022,0,,ATL,BRK,1555.067454,1522.831331,122,115
02-04-2022,1164,2022,0,,CHI,MIA,1512.838602,1581.180284,109,127
02-04-2022,1165,2022,0,,GSW,UTA,1561.853391,1580.516109,111,107
03-04-2022,1166,2022,0,,BOS,WAS,1698.164946,1421.369553,144,102
03-04-2022,1167,2022,0,,MIL,DAL,1560.81817,1569.91639,112,118
03-04-2022,1168,2022,0,,LAL,DEN,1413.582282,1570.331818,118,129
03-04-2022,1169,2022,0,,IND,DET,1383.926147,1373.97857,117,121
03-04-2022,1170,2022,0,,CLE,PHI,1501.790721,1590.371175,108,112
03-04-2022,1171,2022,0,,ORL,NYK,1304.732037,1494.052075,88,118
03-04-2022,1172,2022,0,,TOR,MIA,1611.617152,1598.226482,109,114
03-04-2022,1173,2022,0,,HOU,MIN,1314.645066,1599.534581,132,139
03-04-2022,1174,2022,0,,SAS,POR,1474.991755,1276.262399,113,92
03-04-2022,1175,2022,0,,OKC,PHO,1296.077539,1736.337775,117,96
03-04-2022,1176,2022,0,,SAC,GSW,1385.57859,1566.4261,90,109
03-04-2022,1177,2022,0,,LAC,NOP,1504.746834,1541.611699,119,100
05-04-2022,1178,2022,0,,ORL,CLE,1289.458869,1495.198332,120,115
05-04-2022,1179,2022,0,,IND,PHI,1374.867893,1596.963565,122,131
05-04-2022,1180,2022,0,,MIA,CHO,1608.405784,1532.407733,144,115
05-04-2022,1181,2022,0,,BRK,HOU,1517.986858,1310.885608,118,105
05-04-2022,1182,2022,0,,TOR,ATL,1601.437851,1559.911927,118,108
05-04-2022,1183,2022,0,,OKC,POR,1336.893386,1272.1063,98,94
05-04-2022,1184,2022,0,,MIN,WAS,1603.294039,1416.952539,114,132
05-04-2022,1185,2022,0,,CHI,MIL,1495.792404,1550.345635,106,127
05-04-2022,1186,2022,0,,DEN,SAS,1579.159652,1479.147854,97,116
05-04-2022,1187,2022,0,,UTA,MEM,1575.9434,1677.021791,121,115
05-04-2022,1188,2022,0,,SAC,NOP,1374.124894,1529.268516,109,123
05-04-2022,1189,2022,0,,PHO,LAL,1695.521928,1404.754449,121,110
06-04-2022,1190,2022,0,,DET,DAL,1383.036824,1580.388925,113,131
06-04-2022,1191,2022,0,,NYK,BRK,1509.325243,1520.855374,98,110
06-04-2022,1192,2022,0,,CHI,BOS,1475.917946,1702.58196,94,117
06-04-2022,1193,2022,0,,ATL,WAS,1554.190188,1450.089948,118,103
06-04-2022,1194,2022,0,,UTA,OKC,1583.706827,1340.013225,137,101
06-04-2022,1195,2022,0,,LAC,PHO,1517.090018,1697.122492,113,109
07-04-2022,1196,2022,0,,CHO,ORL,1522.445363,1299.416592,128,101
07-04-2022,1197,2022,0,,TOR,PHI,1607.15959,1602.837206,119,114
07-04-2022,1198,2022,0,,MIL,BOS,1570.220094,1713.258387,127,121
07-04-2022,1199,2022,0,,MIN,SAS,1570.15663,1507.744066,127,121
07-04-2022,1200,2022,0,,NOP,POR,1539.647928,1268.986461,127,94
07-04-2022,1201,2022,0,,DEN,MEM,1550.56344,1669.258364,122,109
07-04-2022,1202,2022,0,,GSW,LAL,1577.879796,1403.153885,128,112
08-04-2022,1203,2022,0,,DET,MIL,1372.765591,1579.215557,101,131
08-04-2022,1204,2022,0,,WAS,NYK,1444.627824,1493.681222,92,114
08-04-2022,1205,2022,0,,TOR,HOU,1611.761153,1308.017093,117,115
08-04-2022,1206,2022,0,,BRK,CLE,1536.499395,1485.240609,118,107
08-04-2022,1207,2022,0,,CHI,CHO,1465.241519,1526.784499,117,133
08-04-2022,1208,2022,0,,MIA,ATL,1618.368153,1559.652311,113,109
08-04-2022,1209,2022,0,,DAL,POR,1590.660158,1265.158406,128,78
08-04-2022,1210,2022,0,,UTA,PHO,1588.4694,1688.835972,105,111
08-04-2022,1211,2022,0,,LAL,OKC,1399.221607,1335.250652,120,101
09-04-2022,1212,2022,0,,PHI,IND,1598.235644,1368.994252,133,120
09-04-2022,1213,2022,0,,MEM,NOP,1656.150881,1543.475983,141,114
09-04-2022,1214,2022,0,,SAS,GSW,1503.885302,1581.812074,94,100
09-04-2022,1215,2022,0,,LAC,SAC,1525.376538,1363.745482,117,98
10-04-2022,1216,2022,0,,CLE,MIL,1479.443118,1593.377423,133,115
10-04-2022,1217,2022,0,,CHO,WAS,1542.888324,1423.715949,124,108
10-04-2022,1218,2022,0,,BRK,IND,1542.296885,1366.460175,134,126
10-04-2022,1219,2022,0,,HOU,ATL,1307.36595,1556.439486,114,130
10-04-2022,1220,2022,0,,MEM,BOS,1664.017973,1704.262923,110,139
10-04-2022,1221,2022,0,,PHI,DET,1600.76972,1358.603725,118,106
10-04-2022,1222,2022,0,,NYK,TOR,1514.593098,1612.412296,105,94
10-04-2022,1223,2022,0,,ORL,MIA,1295.077456,1621.580979,125,111
10-04-2022,1224,2022,0,,MIN,CHI,1574.015394,1449.137694,120,124
10-04-2022,1225,2022,0,,LAC,OKC,1530.122239,1327.421543,138,88
10-04-2022,1226,2022,0,,DAL,SAS,1594.448348,1495.514137,130,120
10-04-2022,1227,2022,0,,NOP,GSW,1535.60889,1590.18324,107,128
10-04-2022,1228,2022,0,,PHO,SAC,1696.558277,1358.99978,109,116
10-04-2022,1229,2022,0,,POR,UTA,1261.370216,1580.747095,80,111
10-04-2022,1230,2022,0,,DEN,LAL,1563.670923,1407.050716,141,146
12-04-2022,1231,2022,0,p,BRK,CLE,1544.821148,1495.462706,115,108
12-04-2022,1232,2022,0,p,MIN,LAC,1561.909407,1537.785097,109,104
13-04-2022,1233,2022,0,p,ATL,CHO,1563.918805,1548.167777,132,103
13-04-2022,1234,2022,0,p,NOP,SAS,1515.735831,1491.192218,113,103
15-04-2022,1235,2022,0,p,CLE,ATL,1490.993088,1577.169522,101,107
15-04-2022,1236,2022,0,p,LAC,NOP,1533.577886,1521.927966,101,105
16-04-2022,1237,2022,0,q,DAL,UTA,1598.770266,1589.147694,93,99
16-04-2022,1238,2022,0,q,MEM,MIN,1637.797872,1566.116618,117,130
16-04-2022,1239,2022,0,q,PHI,TOR,1603.006549,1601.489103,131,111
16-04-2022,1240,2022,0,q,GSW,DEN,1610.056299,1549.251713,123,107
17-04-2022,1241,2022,0,q,MIA,ATL,1596.872769,1585.299663,115,91
17-04-2022,1242,2022,0,q,BOS,BRK,1730.483025,1549.290766,115,114
17-04-2022,1243,2022,0,q,MIL,CHI,1577.357836,1461.243681,93,86
17-04-2022,1244,2022,0,q,PHO,NOP,1672.600919,1531.030554,110,99
18-04-2022,1245,2022,0,q,PHI,TOR,1613.851597,1590.644056,112,97
18-04-2022,1246,2022,0,q,DAL,UTA,1587.705193,1600.212767,110,104
18-04-2022,1247,2022,0,q,GSW,DEN,1617.126547,1542.181465,126,106
19-04-2022,1248,2022,0,q,MIA,ATL,1608.660043,1573.512389,115,105
19-04-2022,1249,2022,0,q,MEM,MIN,1617.096239,1586.818251,124,96
19-04-2022,1250,2022,0,q,PHO,NOP,1676.279446,1527.352026,114,125
20-04-2022,1251,2022,0,q,BOS,BRK,1731.574468,1548.199323,114,107
20-04-2022,1252,2022,0,q,TOR,PHI,1582.561148,1621.934504,101,104
20-04-2022,1253,2022,0,q,MIL,CHI,1580.567338,1458.034179,110,114
21-04-2022,1254,2022,0,q,MIN,MEM,1574.732258,1629.182232,95,104
21-04-2022,1255,2022,0,q,UTA,DAL,1594.768259,1593.149701,118,126
21-04-2022,1256,2022,0,q,DEN,GSW,1534.492367,1624.815645,113,118
22-04-2022,1257,2022,0,q,ATL,MIA,1567.616995,1614.555437,111,110
22-04-2022,1258,2022,0,q,CHI,MIL,1470.077344,1568.524173,81,111
22-04-2022,1259,2022,0,q,NOP,PHO,1549.553531,1654.077942,111,114
23-04-2022,1260,2022,0,q,TOR,PHI,1575.670563,1628.82509,110,102
23-04-2022,1261,2022,0,q,UTA,DAL,1582.074715,1605.843245,100,99
23-04-2022,1262,2022,0,q,BRK,BOS,1545.954538,1733.819254,103,109
23-04-2022,1263,2022,0,q,MIN,MEM,1563.31345,1640.601041,119,118
24-04-2022,1264,2022,0,q,CHI,MIL,1448.087256,1590.514261,95,119
24-04-2022,1265,2022,0,q,DEN,GSW,1527.202606,1632.105407,126,121
24-04-2022,1266,2022,0,q,ATL,MIA,1570.90672,1611.265712,86,110
24-04-2022,1267,2022,0,q,NOP,PHO,1544.055613,1659.57586,118,103
25-04-2022,1268,2022,0,q,BRK,BOS,1540.518814,1739.254977,112,116
25-04-2022,1269,2022,0,q,PHI,TOR,1621.246611,1583.249042,88,103
25-04-2022,1270,2022,0,q,DAL,UTA,1602.85637,1585.06159,102,77
26-04-2022,1271,2022,0,q,MIA,ATL,1634.145157,1548.027275,97,94
26-04-2022,1272,2022,0,q,MEM,MIN,1636.890402,1567.024088,111,109
26-04-2022,1273,2022,0,q,PHO,NOP,1645.334551,1558.296922,112,97
27-04-2022,1274,2022,0,q,MIL,CHI,1606.336571,1432.264945,116,100
27-04-2022,1275,2022,0,q,GSW,DEN,1624.940628,1534.367384,102,98
28-04-2022,1276,2022,0,q,TOR,PHI,1604.097099,1600.398553,97,132
28-04-2022,1277,2022,0,q,NOP,PHO,1552.344491,1651.286981,109,115
28-04-2022,1278,2022,0,q,UTA,DAL,1573.263437,1614.654523,96,98
29-04-2022,1279,2022,0,q,MIN,MEM,1564.698766,1639.215724,106,114
01-05-2022,1280,2022,0,s,BOS,MIL,1743.49408,1610.282841,89,101
01-05-2022,1281,2022,0,s,MEM,GSW,1649.162556,1627.68775,116,117
02-05-2022,1282,2022,0,s,MIA,PHI,1636.628229,1634.828498,106,92
02-05-2022,1283,2022,0,s,PHO,DAL,1659.049813,1620.571249,121,114
03-05-2022,1284,2022,0,s,BOS,MIL,1720.809157,1632.967765,109,86
03-05-2022,1285,2022,0,s,MEM,GSW,1643.181083,1633.669222,106,101
04-05-2022,1286,2022,0,s,MIA,PHI,1645.133034,1626.323692,119,103
04-05-2022,1287,2022,0,s,PHO,DAL,1663.75516,1615.865902,129,109
06-05-2022,1288,2022,0,s,PHI,MIA,1617.712081,1653.744645,99,79
06-05-2022,1289,2022,0,s,DAL,PHO,1607.102226,1672.518836,103,94
07-05-2022,1290,2022,0,s,MIL,BOS,1625.011439,1728.765482,103,101
07-05-2022,1291,2022,0,s,GSW,MEM,1629.173266,1647.67704,142,112
08-05-2022,1292,2022,0,s,DAL,PHO,1615.634293,1663.986769,111,101
08-05-2022,1293,2022,0,s,PHI,MIA,1630.457895,1640.998831,116,108
09-05-2022,1294,2022,0,s,MIL,BOS,1629.910222,1723.866699,108,116
09-05-2022,1295,2022,0,s,GSW,MEM,1644.971555,1631.878751,101,98
10-05-2022,1296,2022,0,s,MIA,PHI,1634.660579,1636.796147,120,85
10-05-2022,1297,2022,0,s,PHO,DAL,1655.491645,1624.129417,110,80
11-05-2022,1298,2022,0,s,BOS,MIL,1733.148803,1620.628118,107,110
11-05-2022,1299,2022,0,s,MEM,GSW,1628.364233,1648.486072,134,95
12-05-2022,1300,2022,0,s,PHI,MIA,1620.326163,1651.130563,90,99
12-05-2022,1301,2022,0,s,DAL,PHO,1611.487285,1668.133777,113,86
13-05-2022,1302,2022,0,s,MIL,BOS,1631.037053,1722.739869,95,108
13-05-2022,1303,2022,0,s,GSW,MEM,1629.192597,1647.657708,110,96
15-05-2022,1304,2022,0,s,BOS,MIL,1735.369036,1618.407885,109,81
15-05-2022,1305,2022,0,s,PHO,DAL,1650.983771,1628.637291,90,123
17-05-2022,1306,2022,0,c,MIA,BOS,1663.46029,1743.269118,118,107
18-05-2022,1307,2022,0,c,GSW,DAL,1638.4841,1663.411712,112,87
19-05-2022,1308,2022,0,c,MIA,BOS,1673.667573,1733.061835,102,127
20-05-2022,1309,2022,0,c,GSW,DAL,1652.721631,1649.174181,126,117
21-05-2022,1310,2022,0,c,BOS,MIA,1755.182852,1651.546555,103,109
22-05-2022,1311,2022,0,c,DAL,GSW,1642.787473,1659.108338,100,109
23-05-2022,1312,2022,0,c,BOS,MIA,1741.07614,1665.653268,102,82
24-05-2022,1313,2022,0,c,DAL,GSW,1629.890187,1672.005624,119,109
25-05-2022,1314,2022,0,c,MIA,BOS,1657.982222,1748.747186,80,93
26-05-2022,1315,2022,0,c,GSW,DAL,1663.724705,1638.171107,120,110
27-05-2022,1316,2022,0,c,BOS,MIA,1761.419199,1645.310209,103,111
29-05-2022,1317,2022,0,c,MIA,BOS,1662.352474,1744.376933,96,100
02-06-2022,1318,2022,0,f,GSW,BOS,1669.888145,1751.125263,108,120
05-06-2022,1319,2022,0,f,GSW,BOS,1657.437247,1763.576161,107,88
08-06-2022,1320,2022,0,f,BOS,GSW,1747.40948,1673.603928,116,100
10-06-2022,1321,2022,0,f,BOS,GSW,1754.045814,1666.967594,97,107
13-06-2022,1322,2022,0,f,GSW,BOS,1685.173727,1735.839681,104,94
16-06-2022,1323,2022,0,f,BOS,GSW,1727.264339,1693.749069,90,103
